fromNode	toNode	weight	direction	fromAltName	toAltName
ENSMUSG00000025481	ENSMUSG00000045962	0.0261320109589512	undirected	1190003J15Rik	Wnk1
ENSMUSG00000025481	ENSMUSG00000046897	0.0393308833634247	undirected	1190003J15Rik	Zfp740
ENSMUSG00000025481	ENSMUSG00000047412	0.0491370189061108	undirected	1190003J15Rik	Zbtb44
ENSMUSG00000025481	ENSMUSG00000051451	0.0763744637091745	undirected	1190003J15Rik	Crebzf
ENSMUSG00000025481	ENSMUSG00000052085	0.0879330659510813	undirected	1190003J15Rik	Dock8
ENSMUSG00000025481	ENSMUSG00000052539	0.0390859336664958	undirected	1190003J15Rik	Magi3
ENSMUSG00000025481	ENSMUSG00000052915	0.0896611461911119	undirected	1190003J15Rik	Msl1
ENSMUSG00000025481	ENSMUSG00000054855	0.0390585874820564	undirected	1190003J15Rik	Rnd1
ENSMUSG00000025481	ENSMUSG00000055053	0.0372622684027955	undirected	1190003J15Rik	Nfic
ENSMUSG00000025481	ENSMUSG00000055401	0.0831240271649572	undirected	1190003J15Rik	Fbxo6
ENSMUSG00000025481	ENSMUSG00000057113	0.139773520508856	undirected	1190003J15Rik	Npm1
ENSMUSG00000025481	ENSMUSG00000058301	0.0207780038346199	undirected	1190003J15Rik	Upf1
ENSMUSG00000025481	ENSMUSG00000058569	0.0210832156316075	undirected	1190003J15Rik	Tmed9
ENSMUSG00000025481	ENSMUSG00000059182	0.037136556406307	undirected	1190003J15Rik	Skap2
ENSMUSG00000025481	ENSMUSG00000060373	0.0267552168432715	undirected	1190003J15Rik	Hnrnpc
ENSMUSG00000025481	ENSMUSG00000060475	0.0347012424129965	undirected	1190003J15Rik	Wtap
ENSMUSG00000025481	ENSMUSG00000060538	0.0513549346726126	undirected	1190003J15Rik	Tmem219
ENSMUSG00000025481	ENSMUSG00000061477	0.0341949969824387	undirected	1190003J15Rik	Rps7
ENSMUSG00000025481	ENSMUSG00000062234	0.0617804947179586	undirected	1190003J15Rik	Gak
ENSMUSG00000025481	ENSMUSG00000063077	0.0389558296870541	undirected	1190003J15Rik	Kif1b
ENSMUSG00000025481	ENSMUSG00000064215	0.0511521167952829	undirected	1190003J15Rik	Ifi27l1
ENSMUSG00000025481	ENSMUSG00000067847	0.0708683918135263	undirected	1190003J15Rik	Romo1
ENSMUSG00000025481	ENSMUSG00000068551	0.0526538554631948	undirected	1190003J15Rik	Zfp467
ENSMUSG00000025481	ENSMUSG00000070348	0.0303194117295392	undirected	1190003J15Rik	Ccnd1
ENSMUSG00000025481	ENSMUSG00000070576	0.050398978194542	undirected	1190003J15Rik	Mn1
ENSMUSG00000025481	ENSMUSG00000071551	0.0578738196069257	undirected	1190003J15Rik	Akr1c19
ENSMUSG00000025481	ENSMUSG00000073609	0.0439886812376465	undirected	1190003J15Rik	D2hgdh
ENSMUSG00000025481	ENSMUSG00000075595	0.180507106441485	undirected	1190003J15Rik	Zfp652
ENSMUSG00000025481	ENSMUSG00000075700	0.03726746801546	undirected	1190003J15Rik	2810407C02Rik
ENSMUSG00000025481	ENSMUSG00000076435	0.0296221912945252	undirected	1190003J15Rik	Acsf2
ENSMUSG00000025481	ENSMUSG00000079065	0.137920609622642	undirected	1190003J15Rik	BC005561
ENSMUSG00000025481	ENSMUSG00000084786	0.0467008896697706	undirected	1190003J15Rik	Ubl5
ENSMUSG00000025481	ENSMUSG00000090262	0.0267743230358908	undirected	1190003J15Rik	Mpv17
ENSMUSG00000025481	ENSMUSG00000091867	0.0231354800505657	undirected	1190003J15Rik	Cyp2a22
ENSMUSG00000025481	ENSMUSG00000093077	0.0730036843664028	undirected	1190003J15Rik	Mir5105
ENSMUSG00000025481	ENSMUSG00000093904	0.0686278550422633	undirected	1190003J15Rik	Tomm20
ENSMUSG00000025481	NA	0.0292999151219095	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0207152989699054	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.052981317882362	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0236857660565938	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.10153864217908	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0243075002687325	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0256299610501602	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0571978837476514	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0350735115860872	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0447812437485604	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0219243626852261	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.023643570975221	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0397621379596166	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0209361147009972	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0353068203409592	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.103263075785522	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0294247876474595	undirected	1190003J15Rik	NA
ENSMUSG00000025481	NA	0.0239837683038786	undirected	1190003J15Rik	NA
ENSMUSG00000025485	ENSMUSG00000025940	0.0234199814334918	undirected	Ric8	Tmem70
ENSMUSG00000025485	ENSMUSG00000026348	0.253357024165117	undirected	Ric8	Acmsd
ENSMUSG00000025485	ENSMUSG00000026437	0.0335929386555542	undirected	Ric8	Cdk18
ENSMUSG00000025485	ENSMUSG00000026755	0.0739867616598648	undirected	Ric8	Arpc5l
ENSMUSG00000025485	ENSMUSG00000026819	0.187708621721114	undirected	Ric8	Slc25a25
ENSMUSG00000025485	ENSMUSG00000026853	0.0882401022727777	undirected	Ric8	Crat
ENSMUSG00000025485	ENSMUSG00000026864	0.0353888693351865	undirected	Ric8	Hspa5
ENSMUSG00000025485	ENSMUSG00000026923	0.234986892514565	undirected	Ric8	Notch1
ENSMUSG00000025485	ENSMUSG00000027439	0.0768692231218286	undirected	Ric8	Gzf1
ENSMUSG00000025485	ENSMUSG00000027540	0.145014489751381	undirected	Ric8	Ptpn1
ENSMUSG00000025485	ENSMUSG00000028245	0.0251263129132885	undirected	Ric8	Nsmaf
ENSMUSG00000025485	ENSMUSG00000028567	0.0471579316721042	undirected	Ric8	Txndc12
ENSMUSG00000025485	ENSMUSG00000028581	0.115971255783689	undirected	Ric8	Laptm5
ENSMUSG00000025485	ENSMUSG00000028992	0.148795620471282	undirected	Ric8	Nmnat1
ENSMUSG00000025485	ENSMUSG00000029073	0.031209026624776	undirected	Ric8	Gltpd1
ENSMUSG00000025485	ENSMUSG00000029119	0.0450074151411401	undirected	Ric8	Man2b2
ENSMUSG00000025485	ENSMUSG00000029560	0.0555700632840938	undirected	Ric8	Snx8
ENSMUSG00000025485	ENSMUSG00000029617	0.0222731169206426	undirected	Ric8	Ccz1
ENSMUSG00000025485	ENSMUSG00000029632	0.02511737240636	undirected	Ric8	Ndufa4
ENSMUSG00000025485	ENSMUSG00000030465	0.0917428490733579	undirected	Ric8	Psd3
ENSMUSG00000025485	ENSMUSG00000030498	0.0362671517960653	undirected	Ric8	Gas2
ENSMUSG00000025485	ENSMUSG00000030588	0.130444282248331	undirected	Ric8	Yif1b
ENSMUSG00000025485	ENSMUSG00000030744	0.142436095480344	undirected	Ric8	Rps3
ENSMUSG00000025485	ENSMUSG00000030895	0.209905653328206	undirected	Ric8	Hpx
ENSMUSG00000025485	ENSMUSG00000031060	0.0404992242546168	undirected	Ric8	Rbm10
ENSMUSG00000025485	ENSMUSG00000031445	0.123685473555335	undirected	Ric8	Proz
ENSMUSG00000025485	ENSMUSG00000031523	0.208466435394275	undirected	Ric8	Dlc1
ENSMUSG00000025485	ENSMUSG00000031799	0.0218316447396447	undirected	Ric8	Tpm4
ENSMUSG00000025485	ENSMUSG00000031924	0.0970313817976948	undirected	Ric8	Cyb5b
ENSMUSG00000025485	ENSMUSG00000031958	0.0509645377149574	undirected	Ric8	Ldhd
ENSMUSG00000025485	ENSMUSG00000032808	0.159343456806179	undirected	Ric8	Cyp2c38
ENSMUSG00000025485	ENSMUSG00000033916	0.173502992812212	undirected	Ric8	Chmp2a
ENSMUSG00000025485	ENSMUSG00000034024	0.0777684798679793	undirected	Ric8	Cct2
ENSMUSG00000025485	ENSMUSG00000034152	0.0407392695808405	undirected	Ric8	Exoc3
ENSMUSG00000025485	ENSMUSG00000034390	0.0694813478260645	undirected	Ric8	Cmip
ENSMUSG00000025485	ENSMUSG00000034543	0.0902375483528926	undirected	Ric8	Morc2a
ENSMUSG00000025485	ENSMUSG00000034729	0.202371701485578	undirected	Ric8	Mrps10
ENSMUSG00000025485	ENSMUSG00000034757	0.0274164422840873	undirected	Ric8	Tmub2
ENSMUSG00000025485	ENSMUSG00000035212	0.180685228137785	undirected	Ric8	Leprot
ENSMUSG00000025485	ENSMUSG00000036292	0.0586042447542545	undirected	Ric8	Gramd1c
ENSMUSG00000025485	ENSMUSG00000037134	0.0228320585424138	undirected	Ric8	Prmt10
ENSMUSG00000025485	ENSMUSG00000037242	0.0237690484812992	undirected	Ric8	Clic4
ENSMUSG00000025485	ENSMUSG00000037287	0.0236414548907556	undirected	Ric8	Tbcel
ENSMUSG00000025485	ENSMUSG00000037361	0.0217351255916056	undirected	Ric8	0610009D07Rik
ENSMUSG00000025485	ENSMUSG00000037475	0.0278604852652643	undirected	Ric8	Thoc2
ENSMUSG00000025485	ENSMUSG00000037514	0.0528933730711188	undirected	Ric8	Pank2
ENSMUSG00000025485	ENSMUSG00000038121	0.0271070589822211	undirected	Ric8	4933403F05Rik
ENSMUSG00000025485	ENSMUSG00000038174	0.0225622134441455	undirected	Ric8	Fam126b
ENSMUSG00000025485	ENSMUSG00000038181	0.143144496582407	undirected	Ric8	Chpf2
ENSMUSG00000025485	ENSMUSG00000038206	0.0626745441816857	undirected	Ric8	Fbxo8
ENSMUSG00000025485	ENSMUSG00000038844	0.0461966517441266	undirected	Ric8	Kif16b
ENSMUSG00000025485	ENSMUSG00000038975	0.110226429539097	undirected	Ric8	Rabggtb
ENSMUSG00000025485	ENSMUSG00000039159	0.110170912978442	undirected	Ric8	Ube2h
ENSMUSG00000025485	ENSMUSG00000039414	0.031243544201783	undirected	Ric8	Heatr5b
ENSMUSG00000025485	ENSMUSG00000039653	0.0510097910224269	undirected	Ric8	Baat
ENSMUSG00000025485	ENSMUSG00000040025	0.0865890671642299	undirected	Ric8	Ythdf2
ENSMUSG00000025485	ENSMUSG00000040488	0.0313460046221738	undirected	Ric8	Ltbp4
ENSMUSG00000025485	ENSMUSG00000040842	0.0319396982796736	undirected	Ric8	Szrd1
ENSMUSG00000025485	ENSMUSG00000041530	0.0552000612844546	undirected	Ric8	Eif2c1
ENSMUSG00000025485	ENSMUSG00000042046	0.0309416793328173	undirected	Ric8	Dstyk
ENSMUSG00000025485	ENSMUSG00000042286	0.0966401056864467	undirected	Ric8	Stab1
ENSMUSG00000025485	ENSMUSG00000042305	0.0522925953709252	undirected	Ric8	Tmem183a
ENSMUSG00000025485	ENSMUSG00000042770	0.208395360353498	undirected	Ric8	Hebp1
ENSMUSG00000025485	ENSMUSG00000042988	0.0589028827960753	undirected	Ric8	Notum
ENSMUSG00000025485	ENSMUSG00000045962	0.0233259219783671	undirected	Ric8	Wnk1
ENSMUSG00000025485	ENSMUSG00000046897	0.0385448899012136	undirected	Ric8	Zfp740
ENSMUSG00000025485	ENSMUSG00000051451	0.0846359810574784	undirected	Ric8	Crebzf
ENSMUSG00000025485	ENSMUSG00000052085	0.0951234196056037	undirected	Ric8	Dock8
ENSMUSG00000025485	ENSMUSG00000052915	0.148623013948854	undirected	Ric8	Msl1
ENSMUSG00000025485	ENSMUSG00000054855	0.140446610757713	undirected	Ric8	Rnd1
ENSMUSG00000025485	ENSMUSG00000055401	0.0567107723302133	undirected	Ric8	Fbxo6
ENSMUSG00000025485	ENSMUSG00000057103	0.0704632005188875	undirected	Ric8	Cml1
ENSMUSG00000025485	ENSMUSG00000057113	0.130584041866576	undirected	Ric8	Npm1
ENSMUSG00000025485	ENSMUSG00000058301	0.0361968526927443	undirected	Ric8	Upf1
ENSMUSG00000025485	ENSMUSG00000060475	0.0291398983288196	undirected	Ric8	Wtap
ENSMUSG00000025485	ENSMUSG00000060538	0.0781577877875108	undirected	Ric8	Tmem219
ENSMUSG00000025485	ENSMUSG00000061477	0.0549015449203282	undirected	Ric8	Rps7
ENSMUSG00000025485	ENSMUSG00000062234	0.114629813531579	undirected	Ric8	Gak
ENSMUSG00000025485	ENSMUSG00000064215	0.0618594838120209	undirected	Ric8	Ifi27l1
ENSMUSG00000025485	ENSMUSG00000067847	0.16826151916563	undirected	Ric8	Romo1
ENSMUSG00000025485	ENSMUSG00000070348	0.151764517225821	undirected	Ric8	Ccnd1
ENSMUSG00000025485	ENSMUSG00000070576	0.0309943223911745	undirected	Ric8	Mn1
ENSMUSG00000025485	ENSMUSG00000074733	0.0444718407971649	undirected	Ric8	5830428H23Rik
ENSMUSG00000025485	ENSMUSG00000075595	0.174005531322224	undirected	Ric8	Zfp652
ENSMUSG00000025485	ENSMUSG00000079065	0.13188421886551	undirected	Ric8	BC005561
ENSMUSG00000025485	ENSMUSG00000090262	0.152905265116262	undirected	Ric8	Mpv17
ENSMUSG00000025485	ENSMUSG00000091867	0.0766741612097592	undirected	Ric8	Cyp2a22
ENSMUSG00000025485	ENSMUSG00000093077	0.0312614960889175	undirected	Ric8	Mir5105
ENSMUSG00000025485	ENSMUSG00000093904	0.0347118190726204	undirected	Ric8	Tomm20
ENSMUSG00000025485	NA	0.0514277722970706	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.0261620751394173	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.0678283205774458	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.0267821273321956	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.12626292283249	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.0465399070785521	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.0345327314474228	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.0437927557324151	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.150296323820198	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.0512293098932375	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.0538927880811537	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.0271657744889507	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.0616608273349409	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.0276075908518655	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.141859291779534	undirected	Ric8	NA
ENSMUSG00000025485	NA	0.160714632708444	undirected	Ric8	NA
ENSMUSG00000025940	ENSMUSG00000030465	0.0216772668401909	undirected	Tmem70	Psd3
ENSMUSG00000025940	ENSMUSG00000030744	0.0318077687373187	undirected	Tmem70	Rps3
ENSMUSG00000025940	ENSMUSG00000031924	0.0255709395625273	undirected	Tmem70	Cyb5b
ENSMUSG00000025940	ENSMUSG00000032808	0.0265220057621167	undirected	Tmem70	Cyp2c38
ENSMUSG00000025940	ENSMUSG00000034024	0.0233493821386878	undirected	Tmem70	Cct2
ENSMUSG00000025940	ENSMUSG00000034543	0.0204485722323504	undirected	Tmem70	Morc2a
ENSMUSG00000025940	ENSMUSG00000034729	0.0219640153785298	undirected	Tmem70	Mrps10
ENSMUSG00000025940	ENSMUSG00000052915	0.0264734602362207	undirected	Tmem70	Msl1
ENSMUSG00000025940	ENSMUSG00000062234	0.0229729932240631	undirected	Tmem70	Gak
ENSMUSG00000025940	ENSMUSG00000067847	0.030844460188134	undirected	Tmem70	Romo1
ENSMUSG00000025940	ENSMUSG00000090262	0.0314373447897674	undirected	Tmem70	Mpv17
ENSMUSG00000025940	NA	0.032864896421287	undirected	Tmem70	NA
ENSMUSG00000025940	NA	0.0300107683355804	undirected	Tmem70	NA
ENSMUSG00000025940	NA	0.0325558251719994	undirected	Tmem70	NA
ENSMUSG00000026028	ENSMUSG00000032342	0.0226639683009267	undirected	Trak2	Mto1
ENSMUSG00000026028	ENSMUSG00000038121	0.0585886422045836	undirected	Trak2	4933403F05Rik
ENSMUSG00000026028	NA	0.0875349876078549	undirected	Trak2	NA
ENSMUSG00000026028	NA	0.094642652247656	undirected	Trak2	NA
ENSMUSG00000026028	NA	0.0341245627995974	undirected	Trak2	NA
ENSMUSG00000026276	ENSMUSG00000026437	0.13624340320542	undirected	Sept2	Cdk18
ENSMUSG00000026276	ENSMUSG00000026819	0.0716493957401113	undirected	Sept2	Slc25a25
ENSMUSG00000026276	ENSMUSG00000026853	0.0290212148343205	undirected	Sept2	Crat
ENSMUSG00000026276	ENSMUSG00000026864	0.128785933074159	undirected	Sept2	Hspa5
ENSMUSG00000026276	ENSMUSG00000026878	0.325051585231025	undirected	Sept2	Rab14
ENSMUSG00000026276	ENSMUSG00000027170	0.102154549998703	undirected	Sept2	Eif3m
ENSMUSG00000026276	ENSMUSG00000027439	0.168554544705412	undirected	Sept2	Gzf1
ENSMUSG00000026276	ENSMUSG00000027997	0.208784580403699	undirected	Sept2	Casp6
ENSMUSG00000026276	ENSMUSG00000028199	0.194372719284789	undirected	Sept2	Cryz
ENSMUSG00000026276	ENSMUSG00000028245	0.170237599968965	undirected	Sept2	Nsmaf
ENSMUSG00000026276	ENSMUSG00000028567	0.0969922108300611	undirected	Sept2	Txndc12
ENSMUSG00000026276	ENSMUSG00000028992	0.0204493286559864	undirected	Sept2	Nmnat1
ENSMUSG00000026276	ENSMUSG00000029073	0.162291174595186	undirected	Sept2	Gltpd1
ENSMUSG00000026276	ENSMUSG00000029119	0.154397622576879	undirected	Sept2	Man2b2
ENSMUSG00000026276	ENSMUSG00000029462	0.117776306320174	undirected	Sept2	Vps29
ENSMUSG00000026276	ENSMUSG00000029560	0.173695338693615	undirected	Sept2	Snx8
ENSMUSG00000026276	ENSMUSG00000029599	0.223123357859868	undirected	Sept2	Ddx54
ENSMUSG00000026276	ENSMUSG00000029617	0.166290533071656	undirected	Sept2	Ccz1
ENSMUSG00000026276	ENSMUSG00000029647	0.107020764506882	undirected	Sept2	Pan3
ENSMUSG00000026276	ENSMUSG00000029810	0.167272596693564	undirected	Sept2	Tmem176b
ENSMUSG00000026276	ENSMUSG00000029920	0.181232640826301	undirected	Sept2	Smarcad1
ENSMUSG00000026276	ENSMUSG00000030281	0.0757617615947801	undirected	Sept2	Il17rc
ENSMUSG00000026276	ENSMUSG00000030341	0.12693455624543	undirected	Sept2	Tnfrsf1a
ENSMUSG00000026276	ENSMUSG00000030465	0.0326495406557485	undirected	Sept2	Psd3
ENSMUSG00000026276	ENSMUSG00000030498	0.130793198335825	undirected	Sept2	Gas2
ENSMUSG00000026276	ENSMUSG00000030588	0.0348191193001571	undirected	Sept2	Yif1b
ENSMUSG00000026276	ENSMUSG00000031060	0.188683606517115	undirected	Sept2	Rbm10
ENSMUSG00000026276	ENSMUSG00000031167	0.135251323581253	undirected	Sept2	Rbm3
ENSMUSG00000026276	ENSMUSG00000031327	0.225247124157585	undirected	Sept2	Chic1
ENSMUSG00000026276	ENSMUSG00000031445	0.136888954109532	undirected	Sept2	Proz
ENSMUSG00000026276	ENSMUSG00000031523	0.0386830559113505	undirected	Sept2	Dlc1
ENSMUSG00000026276	ENSMUSG00000031626	0.218261856396738	undirected	Sept2	Sorbs2
ENSMUSG00000026276	ENSMUSG00000031799	0.164040877332478	undirected	Sept2	Tpm4
ENSMUSG00000026276	ENSMUSG00000031913	0.178900377389383	undirected	Sept2	Vps4a
ENSMUSG00000026276	ENSMUSG00000031958	0.115397930050286	undirected	Sept2	Ldhd
ENSMUSG00000026276	ENSMUSG00000033916	0.0386826984948597	undirected	Sept2	Chmp2a
ENSMUSG00000026276	ENSMUSG00000034024	0.0201850793511096	undirected	Sept2	Cct2
ENSMUSG00000026276	ENSMUSG00000034152	0.0231393193265805	undirected	Sept2	Exoc3
ENSMUSG00000026276	ENSMUSG00000034371	0.165708321422589	undirected	Sept2	Dak
ENSMUSG00000026276	ENSMUSG00000034390	0.171435452718182	undirected	Sept2	Cmip
ENSMUSG00000026276	ENSMUSG00000034738	0.144117952187399	undirected	Sept2	Nostrin
ENSMUSG00000026276	ENSMUSG00000034757	0.104735089382089	undirected	Sept2	Tmub2
ENSMUSG00000026276	ENSMUSG00000034801	0.190898518297443	undirected	Sept2	Sos2
ENSMUSG00000026276	ENSMUSG00000034973	0.150558287433559	undirected	Sept2	Dopey1
ENSMUSG00000026276	ENSMUSG00000036292	0.137062464739513	undirected	Sept2	Gramd1c
ENSMUSG00000026276	ENSMUSG00000036550	0.165738599762788	undirected	Sept2	Cnot1
ENSMUSG00000026276	ENSMUSG00000037287	0.167903509192674	undirected	Sept2	Tbcel
ENSMUSG00000026276	ENSMUSG00000037361	0.0686072734720864	undirected	Sept2	0610009D07Rik
ENSMUSG00000026276	ENSMUSG00000037475	0.168704371688888	undirected	Sept2	Thoc2
ENSMUSG00000026276	ENSMUSG00000037486	0.175136740682358	undirected	Sept2	Asxl2
ENSMUSG00000026276	ENSMUSG00000037514	0.15048857958199	undirected	Sept2	Pank2
ENSMUSG00000026276	ENSMUSG00000037797	0.198870488632261	undirected	Sept2	Adh4
ENSMUSG00000026276	ENSMUSG00000037894	0.279990184795418	undirected	Sept2	H2afz
ENSMUSG00000026276	ENSMUSG00000038174	0.156436556839969	undirected	Sept2	Fam126b
ENSMUSG00000026276	ENSMUSG00000038181	0.0318658183918127	undirected	Sept2	Chpf2
ENSMUSG00000026276	ENSMUSG00000038206	0.0699611722579804	undirected	Sept2	Fbxo8
ENSMUSG00000026276	ENSMUSG00000038217	0.145759600244024	undirected	Sept2	Tlcd2
ENSMUSG00000026276	ENSMUSG00000038520	0.240099154698297	undirected	Sept2	Tbc1d17
ENSMUSG00000026276	ENSMUSG00000038648	0.155200898076967	undirected	Sept2	Creb3l2
ENSMUSG00000026276	ENSMUSG00000038844	0.0245879925984082	undirected	Sept2	Kif16b
ENSMUSG00000026276	ENSMUSG00000038975	0.0950989965445199	undirected	Sept2	Rabggtb
ENSMUSG00000026276	ENSMUSG00000039159	0.104123263068473	undirected	Sept2	Ube2h
ENSMUSG00000026276	ENSMUSG00000039205	0.290759877439667	undirected	Sept2	Ciz1
ENSMUSG00000026276	ENSMUSG00000039414	0.174832548442746	undirected	Sept2	Heatr5b
ENSMUSG00000026276	ENSMUSG00000039615	0.0994308554450816	undirected	Sept2	Stub1
ENSMUSG00000026276	ENSMUSG00000039653	0.188762100077841	undirected	Sept2	Baat
ENSMUSG00000026276	ENSMUSG00000039917	0.146477564277218	undirected	Sept2	Rhbdd2
ENSMUSG00000026276	ENSMUSG00000040025	0.0528757759650855	undirected	Sept2	Ythdf2
ENSMUSG00000026276	ENSMUSG00000040455	0.148901957062052	undirected	Sept2	Usp45
ENSMUSG00000026276	ENSMUSG00000040488	0.0518443089451112	undirected	Sept2	Ltbp4
ENSMUSG00000026276	ENSMUSG00000041268	0.227625372155708	undirected	Sept2	Dmxl2
ENSMUSG00000026276	ENSMUSG00000041530	0.150176347840356	undirected	Sept2	Eif2c1
ENSMUSG00000026276	ENSMUSG00000041769	0.171276741487711	undirected	Sept2	Ppp2r2d
ENSMUSG00000026276	ENSMUSG00000042046	0.129016096130791	undirected	Sept2	Dstyk
ENSMUSG00000026276	ENSMUSG00000042286	0.137658207323641	undirected	Sept2	Stab1
ENSMUSG00000026276	ENSMUSG00000042302	0.319272227994879	undirected	Sept2	Ehbp1
ENSMUSG00000026276	ENSMUSG00000042305	0.146785080642952	undirected	Sept2	Tmem183a
ENSMUSG00000026276	ENSMUSG00000042709	0.201031535381711	undirected	Sept2	Atpaf2
ENSMUSG00000026276	ENSMUSG00000042770	0.0672907354463795	undirected	Sept2	Hebp1
ENSMUSG00000026276	ENSMUSG00000042988	0.171349069048174	undirected	Sept2	Notum
ENSMUSG00000026276	ENSMUSG00000044080	0.0954926171562882	undirected	Sept2	S100a1
ENSMUSG00000026276	ENSMUSG00000044393	0.135058069660701	undirected	Sept2	Dsg2
ENSMUSG00000026276	ENSMUSG00000045962	0.103837319410851	undirected	Sept2	Wnk1
ENSMUSG00000026276	ENSMUSG00000046897	0.173878108338902	undirected	Sept2	Zfp740
ENSMUSG00000026276	ENSMUSG00000047412	0.158025798509755	undirected	Sept2	Zbtb44
ENSMUSG00000026276	ENSMUSG00000049577	0.107871202132038	undirected	Sept2	Zfpm1
ENSMUSG00000026276	ENSMUSG00000051451	0.132509680060935	undirected	Sept2	Crebzf
ENSMUSG00000026276	ENSMUSG00000052085	0.0835446098344631	undirected	Sept2	Dock8
ENSMUSG00000026276	ENSMUSG00000052539	0.165324355506485	undirected	Sept2	Magi3
ENSMUSG00000026276	ENSMUSG00000052915	0.0527552812093489	undirected	Sept2	Msl1
ENSMUSG00000026276	ENSMUSG00000055053	0.161635502384876	undirected	Sept2	Nfic
ENSMUSG00000026276	ENSMUSG00000055401	0.181791598412755	undirected	Sept2	Fbxo6
ENSMUSG00000026276	ENSMUSG00000056537	0.0436518350873895	undirected	Sept2	Rlim
ENSMUSG00000026276	ENSMUSG00000057103	0.0212357832157452	undirected	Sept2	Cml1
ENSMUSG00000026276	ENSMUSG00000057113	0.137883174435194	undirected	Sept2	Npm1
ENSMUSG00000026276	ENSMUSG00000058569	0.125392139552647	undirected	Sept2	Tmed9
ENSMUSG00000026276	ENSMUSG00000059182	0.303260389696147	undirected	Sept2	Skap2
ENSMUSG00000026276	ENSMUSG00000060373	0.12876053097719	undirected	Sept2	Hnrnpc
ENSMUSG00000026276	ENSMUSG00000060475	0.174462757584384	undirected	Sept2	Wtap
ENSMUSG00000026276	ENSMUSG00000060538	0.0577998954773682	undirected	Sept2	Tmem219
ENSMUSG00000026276	ENSMUSG00000062234	0.0393031355681878	undirected	Sept2	Gak
ENSMUSG00000026276	ENSMUSG00000063077	0.173313718073623	undirected	Sept2	Kif1b
ENSMUSG00000026276	ENSMUSG00000064215	0.126811465380914	undirected	Sept2	Ifi27l1
ENSMUSG00000026276	ENSMUSG00000065954	0.172915441418429	undirected	Sept2	Tacc1
ENSMUSG00000026276	ENSMUSG00000067847	0.0229921423484433	undirected	Sept2	Romo1
ENSMUSG00000026276	ENSMUSG00000068551	0.148042947751676	undirected	Sept2	Zfp467
ENSMUSG00000026276	ENSMUSG00000070576	0.162944031305671	undirected	Sept2	Mn1
ENSMUSG00000026276	ENSMUSG00000071551	0.162832427445196	undirected	Sept2	Akr1c19
ENSMUSG00000026276	ENSMUSG00000073609	0.25584859616138	undirected	Sept2	D2hgdh
ENSMUSG00000026276	ENSMUSG00000074733	0.0488738221303053	undirected	Sept2	5830428H23Rik
ENSMUSG00000026276	ENSMUSG00000075595	0.0964681024918883	undirected	Sept2	Zfp652
ENSMUSG00000026276	ENSMUSG00000075700	0.178960656392287	undirected	Sept2	2810407C02Rik
ENSMUSG00000026276	ENSMUSG00000076435	0.164381730304646	undirected	Sept2	Acsf2
ENSMUSG00000026276	ENSMUSG00000079065	0.113415203874556	undirected	Sept2	BC005561
ENSMUSG00000026276	ENSMUSG00000084786	0.267130331784166	undirected	Sept2	Ubl5
ENSMUSG00000026276	ENSMUSG00000091867	0.022272263605098	undirected	Sept2	Cyp2a22
ENSMUSG00000026276	ENSMUSG00000093077	0.192533612750242	undirected	Sept2	Mir5105
ENSMUSG00000026276	ENSMUSG00000093674	0.0343526412291308	undirected	Sept2	Rpl41
ENSMUSG00000026276	ENSMUSG00000093904	0.182472012209254	undirected	Sept2	Tomm20
ENSMUSG00000026276	NA	0.327336277637555	undirected	Sept2	NA
ENSMUSG00000026276	NA	0.0271408766564123	undirected	Sept2	NA
